algorithm,snr_db,trial,detected,n_candidates,threshold
tfmf_2block,2,15,1,19,12.793116569519043
tfmf_2block_k2,2,15,1,45,12.832636833190918
tfmf_2block_k4,2,15,1,44,12.898365020751953
tfmf_2block_k7,2,15,1,27,12.898113250732422
sq_det,2,16,1,4,3.4031667709350586
tfmf_1block,2,16,1,16,12.746935844421387
tfmf_2block,2,16,0,13,12.793116569519043
tfmf_2block_k2,2,16,1,36,12.832636833190918
tfmf_2block_k4,2,16,1,48,12.898365020751953
tfmf_2block_k7,2,16,0,22,12.898113250732422
sq_det,2,17,1,4,3.4031667709350586
tfmf_1block,2,17,1,12,12.746935844421387
tfmf_2block,2,17,0,15,12.793116569519043
tfmf_2block_k2,2,17,1,24,12.832636833190918
tfmf_2block_k4,2,17,1,10,12.898365020751953
tfmf_2block_k7,2,17,0,9,12.898113250732422
sq_det,2,18,1,4,3.4031667709350586
tfmf_1block,2,18,1,19,12.746935844421387
tfmf_2block,2,18,1,16,12.793116569519043
tfmf_2block_k2,2,18,1,47,12.832636833190918
tfmf_2block_k4,2,18,1,45,12.898365020751953
tfmf_2block_k7,2,18,1,33,12.898113250732422
sq_det,2,19,1,2,3.4031667709350586
tfmf_1block,2,19,1,16,12.746935844421387
tfmf_2block,2,19,1,15,12.793116569519043
tfmf_2block_k2,2,19,1,39,12.832636833190918
tfmf_2block_k4,2,19,1,24,12.898365020751953
tfmf_2block_k7,2,19,0,10,12.898113250732422
sq_det,2,20,1,3,3.4031667709350586
tfmf_1block,2,20,0,17,12.746935844421387
tfmf_2block,2,20,1,14,12.793116569519043
tfmf_2block_k2,2,20,1,45,12.832636833190918
tfmf_2block_k4,2,20,1,58,12.898365020751953
tfmf_2block_k7,2,20,0,31,12.898113250732422
sq_det,2,21,1,2,3.4031667709350586
tfmf_1block,2,21,1,21,12.746935844421387
tfmf_2block,2,21,1,15,12.793116569519043
tfmf_2block_k2,2,21,1,26,12.832636833190918
tfmf_2block_k4,2,21,1,33,12.898365020751953
tfmf_2block_k7,2,21,0,21,12.898113250732422
sq_det,2,22,1,3,3.4031667709350586
tfmf_1block,2,22,1,22,12.746935844421387
tfmf_2block,2,22,1,25,12.793116569519043
tfmf_2block_k2,2,22,1,36,12.832636833190918
tfmf_2block_k4,2,22,1,41,12.898365020751953
tfmf_2block_k7,2,22,1,31,12.898113250732422
sq_det,2,23,1,4,3.4031667709350586
tfmf_1block,2,23,1,16,12.746935844421387
tfmf_2block,2,23,1,17,12.793116569519043
tfmf_2block_k2,2,23,1,42,12.832636833190918
tfmf_2block_k4,2,23,1,46,12.898365020751953
tfmf_2block_k7,2,23,1,28,12.898113250732422
sq_det,2,24,1,5,3.4031667709350586
tfmf_1block,2,24,1,23,12.746935844421387
tfmf_2block,2,24,1,21,12.793116569519043
tfmf_2block_k2,2,24,1,36,12.832636833190918
tfmf_2block_k4,2,24,1,25,12.898365020751953
tfmf_2block_k7,2,24,0,12,12.898113250732422
sq_det,2,25,1,3,3.4031667709350586
tfmf_1block,2,25,1,21,12.746935844421387
tfmf_2block,2,25,1,22,12.793116569519043
tfmf_2block_k2,2,25,1,29,12.832636833190918
tfmf_2block_k4,2,25,1,31,12.898365020751953
tfmf_2block_k7,2,25,1,18,12.898113250732422
sq_det,2,26,1,5,3.4031667709350586
tfmf_1block,2,26,1,17,12.746935844421387
tfmf_2block,2,26,1,20,12.793116569519043
tfmf_2block_k2,2,26,1,30,12.832636833190918
tfmf_2block_k4,2,26,0,24,12.898365020751953
tfmf_2block_k7,2,26,0,9,12.898113250732422
sq_det,2,27,1,5,3.4031667709350586
tfmf_1block,2,27,1,29,12.746935844421387
tfmf_2block,2,27,1,24,12.793116569519043
tfmf_2block_k2,2,27,1,23,12.832636833190918
tfmf_2block_k4,2,27,1,20,12.898365020751953
tfmf_2block_k7,2,27,1,17,12.898113250732422
sq_det,2,28,0,0,3.4031667709350586
tfmf_1block,2,28,1,13,12.746935844421387
tfmf_2block,2,28,1,24,12.793116569519043
tfmf_2block_k2,2,28,1,36,12.832636833190918
tfmf_2block_k4,2,28,1,39,12.898365020751953
tfmf_2block_k7,2,28,1,20,12.898113250732422
sq_det,2,29,1,3,3.4031667709350586
tfmf_1block,2,29,1,28,12.746935844421387
tfmf_2block,2,29,1,22,12.793116569519043
tfmf_2block_k2,2,29,1,38,12.832636833190918
tfmf_2block_k4,2,29,1,30,12.898365020751953
tfmf_2block_k7,2,29,0,13,12.898113250732422
sq_det,2,30,1,1,3.4031667709350586
tfmf_1block,2,30,0,15,12.746935844421387
tfmf_2block,2,30,1,19,12.793116569519043
tfmf_2block_k2,2,30,1,42,12.832636833190918
tfmf_2block_k4,2,30,1,46,12.898365020751953
tfmf_2block_k7,2,30,1,21,12.898113250732422
sq_det,2,31,1,2,3.4031667709350586
tfmf_1block,2,31,1,21,12.746935844421387
tfmf_2block,2,31,1,18,12.793116569519043
tfmf_2block_k2,2,31,1,39,12.832636833190918
tfmf_2block_k4,2,31,1,31,12.898365020751953
tfmf_2block_k7,2,31,1,24,12.898113250732422
sq_det,2,32,1,1,3.4031667709350586
tfmf_1block,2,32,1,22,12.746935844421387
tfmf_2block,2,32,1,24,12.793116569519043
tfmf_2block_k2,2,32,1,40,12.832636833190918
tfmf_2block_k4,2,32,1,39,12.898365020751953
tfmf_2block_k7,2,32,1,29,12.898113250732422
sq_det,2,33,1,4,3.4031667709350586
tfmf_1block,2,33,1,23,12.746935844421387
tfmf_2block,2,33,0,17,12.793116569519043
tfmf_2block_k2,2,33,1,39,12.832636833190918
tfmf_2block_k4,2,33,1,46,12.898365020751953
tfmf_2block_k7,2,33,1,35,12.898113250732422
sq_det,2,34,0,0,3.4031667709350586
tfmf_1block,2,34,1,17,12.746935844421387
tfmf_2block,2,34,1,18,12.793116569519043
tfmf_2block_k2,2,34,1,25,12.832636833190918
tfmf_2block_k4,2,34,1,36,12.898365020751953
tfmf_2block_k7,2,34,1,33,12.898113250732422
sq_det,2,35,1,5,3.4031667709350586
tfmf_1block,2,35,1,19,12.746935844421387
tfmf_2block,2,35,1,20,12.793116569519043
tfmf_2block_k2,2,35,1,28,12.832636833190918
tfmf_2block_k4,2,35,1,49,12.898365020751953
tfmf_2block_k7,2,35,0,21,12.898113250732422
sq_det,2,36,1,2,3.4031667709350586
tfmf_1block,2,36,1,15,12.746935844421387
tfmf_2block,2,36,0,20,12.793116569519043
tfmf_2block_k2,2,36,1,27,12.832636833190918
tfmf_2block_k4,2,36,1,29,12.898365020751953
tfmf_2block_k7,2,36,1,17,12.898113250732422
sq_det,2,37,1,4,3.4031667709350586
tfmf_1block,2,37,1,16,12.746935844421387
tfmf_2block,2,37,1,13,12.793116569519043
tfmf_2block_k2,2,37,1,23,12.832636833190918
tfmf_2block_k4,2,37,1,32,12.898365020751953
tfmf_2block_k7,2,37,1,22,12.898113250732422
sq_det,2,38,1,3,3.4031667709350586
tfmf_1block,2,38,1,15,12.746935844421387
tfmf_2block,2,38,1,18,12.793116569519043
tfmf_2block_k2,2,38,1,26,12.832636833190918
tfmf_2block_k4,2,38,0,30,12.898365020751953
tfmf_2block_k7,2,38,0,23,12.898113250732422
sq_det,2,39,1,3,3.4031667709350586
tfmf_1block,2,39,1,35,12.746935844421387
tfmf_2block,2,39,1,22,12.793116569519043
tfmf_2block_k2,2,39,1,48,12.832636833190918
tfmf_2block_k4,2,39,1,44,12.898365020751953
tfmf_2block_k7,2,39,0,17,12.898113250732422
sq_det,2,40,1,3,3.4031667709350586
tfmf_1block,2,40,1,17,12.746935844421387
tfmf_2block,2,40,1,13,12.793116569519043
tfmf_2block_k2,2,40,1,30,12.832636833190918
tfmf_2block_k4,2,40,1,31,12.898365020751953
tfmf_2block_k7,2,40,1,18,12.898113250732422
sq_det,2,41,1,5,3.4031667709350586
tfmf_1block,2,41,1,17,12.746935844421387
tfmf_2block,2,41,1,26,12.793116569519043
tfmf_2block_k2,2,41,1,47,12.832636833190918
tfmf_2block_k4,2,41,1,53,12.898365020751953
tfmf_2block_k7,2,41,1,35,12.898113250732422
sq_det,2,42,1,4,3.4031667709350586
tfmf_1block,2,42,1,15,12.746935844421387
tfmf_2block,2,42,1,21,12.793116569519043
tfmf_2block_k2,2,42,1,23,12.832636833190918
tfmf_2block_k4,2,42,1,26,12.898365020751953
tfmf_2block_k7,2,42,0,16,12.898113250732422
sq_det,2,43,1,3,3.4031667709350586
tfmf_1block,2,43,1,22,12.746935844421387
tfmf_2block,2,43,1,18,12.793116569519043
tfmf_2block_k2,2,43,1,38,12.832636833190918
tfmf_2block_k4,2,43,1,35,12.898365020751953
tfmf_2block_k7,2,43,1,16,12.898113250732422
sq_det,2,44,1,5,3.4031667709350586
tfmf_1block,2,44,1,24,12.746935844421387
tfmf_2block,2,44,1,9,12.793116569519043
tfmf_2block_k2,2,44,1,24,12.832636833190918
tfmf_2block_k4,2,44,1,30,12.898365020751953
tfmf_2block_k7,2,44,0,20,12.898113250732422
sq_det,2,45,1,3,3.4031667709350586
tfmf_1block,2,45,1,17,12.746935844421387
tfmf_2block,2,45,1,14,12.793116569519043
tfmf_2block_k2,2,45,1,46,12.832636833190918
tfmf_2block_k4,2,45,1,53,12.898365020751953
tfmf_2block_k7,2,45,1,32,12.898113250732422
sq_det,2,46,1,5,3.4031667709350586
tfmf_1block,2,46,1,19,12.746935844421387
tfmf_2block,2,46,1,14,12.793116569519043
tfmf_2block_k2,2,46,1,32,12.832636833190918
tfmf_2block_k4,2,46,1,40,12.898365020751953
tfmf_2block_k7,2,46,1,28,12.898113250732422
sq_det,2,47,1,6,3.4031667709350586
tfmf_1block,2,47,1,15,12.746935844421387
tfmf_2block,2,47,1,9,12.793116569519043
tfmf_2block_k2,2,47,1,20,12.832636833190918
tfmf_2block_k4,2,47,1,35,12.898365020751953
tfmf_2block_k7,2,47,1,10,12.898113250732422
sq_det,2,48,0,0,3.4031667709350586
tfmf_1block,2,48,0,13,12.746935844421387
tfmf_2block,2,48,1,12,12.793116569519043
tfmf_2block_k2,2,48,1,31,12.832636833190918
tfmf_2block_k4,2,48,1,33,12.898365020751953
tfmf_2block_k7,2,48,1,30,12.898113250732422
sq_det,2,49,1,1,3.4031667709350586
tfmf_1block,2,49,1,9,12.746935844421387
tfmf_2block,2,49,0,14,12.793116569519043
tfmf_2block_k2,2,49,1,25,12.832636833190918
tfmf_2block_k4,2,49,1,25,12.898365020751953
tfmf_2block_k7,2,49,1,12,12.898113250732422
sq_det,3,0,1,5,3.4031667709350586
tfmf_1block,3,0,1,29,12.746935844421387
tfmf_2block,3,0,1,26,12.793116569519043
tfmf_2block_k2,3,0,1,50,12.832636833190918
tfmf_2block_k4,3,0,1,54,12.898365020751953
tfmf_2block_k7,3,0,1,36,12.898113250732422
sq_det,3,1,1,5,3.4031667709350586
tfmf_1block,3,1,1,27,12.746935844421387
tfmf_2block,3,1,1,27,12.793116569519043
tfmf_2block_k2,3,1,1,49,12.832636833190918
tfmf_2block_k4,3,1,1,45,12.898365020751953
tfmf_2block_k7,3,1,1,28,12.898113250732422
sq_det,3,2,1,5,3.4031667709350586
tfmf_1block,3,2,1,29,12.746935844421387
tfmf_2block,3,2,1,26,12.793116569519043
tfmf_2block_k2,3,2,1,63,12.832636833190918
tfmf_2block_k4,3,2,1,92,12.898365020751953
tfmf_2block_k7,3,2,1,47,12.898113250732422
sq_det,3,3,1,6,3.4031667709350586
tfmf_1block,3,3,1,35,12.746935844421387
tfmf_2block,3,3,1,31,12.793116569519043
tfmf_2block_k2,3,3,1,67,12.832636833190918
tfmf_2block_k4,3,3,1,63,12.898365020751953
tfmf_2block_k7,3,3,1,22,12.898113250732422
sq_det,3,4,1,6,3.4031667709350586
tfmf_1block,3,4,1,28,12.746935844421387
tfmf_2block,3,4,1,24,12.793116569519043
tfmf_2block_k2,3,4,1,44,12.832636833190918
tfmf_2block_k4,3,4,1,55,12.898365020751953
tfmf_2block_k7,3,4,1,26,12.898113250732422
sq_det,3,5,1,4,3.4031667709350586
tfmf_1block,3,5,1,27,12.746935844421387
tfmf_2block,3,5,1,32,12.793116569519043
tfmf_2block_k2,3,5,1,48,12.832636833190918
tfmf_2block_k4,3,5,1,50,12.898365020751953
tfmf_2block_k7,3,5,1,39,12.898113250732422
sq_det,3,6,1,5,3.4031667709350586
tfmf_1block,3,6,1,34,12.746935844421387
tfmf_2block,3,6,1,31,12.793116569519043
tfmf_2block_k2,3,6,1,72,12.832636833190918
tfmf_2block_k4,3,6,1,82,12.898365020751953
tfmf_2block_k7,3,6,1,38,12.898113250732422
sq_det,3,7,1,5,3.4031667709350586
tfmf_1block,3,7,1,28,12.746935844421387
tfmf_2block,3,7,1,21,12.793116569519043
tfmf_2block_k2,3,7,1,51,12.832636833190918
tfmf_2block_k4,3,7,1,49,12.898365020751953
tfmf_2block_k7,3,7,1,25,12.898113250732422
sq_det,3,8,1,5,3.4031667709350586
tfmf_1block,3,8,1,24,12.746935844421387
tfmf_2block,3,8,1,30,12.793116569519043
tfmf_2block_k2,3,8,1,52,12.832636833190918
tfmf_2block_k4,3,8,1,58,12.898365020751953
tfmf_2block_k7,3,8,1,43,12.898113250732422
sq_det,3,9,1,6,3.4031667709350586
tfmf_1block,3,9,1,25,12.746935844421387
tfmf_2block,3,9,1,35,12.793116569519043
tfmf_2block_k2,3,9,1,66,12.832636833190918
tfmf_2block_k4,3,9,1,71,12.898365020751953
tfmf_2block_k7,3,9,1,49,12.898113250732422
sq_det,3,10,1,4,3.4031667709350586
tfmf_1block,3,10,1,26,12.746935844421387
tfmf_2block,3,10,1,20,12.793116569519043
tfmf_2block_k2,3,10,1,41,12.832636833190918
tfmf_2block_k4,3,10,1,42,12.898365020751953
tfmf_2block_k7,3,10,1,11,12.898113250732422
sq_det,3,11,1,6,3.4031667709350586
tfmf_1block,3,11,1,24,12.746935844421387
tfmf_2block,3,11,1,11,12.793116569519043
tfmf_2block_k2,3,11,1,38,12.832636833190918
tfmf_2block_k4,3,11,1,60,12.898365020751953
tfmf_2block_k7,3,11,1,39,12.898113250732422
sq_det,3,12,1,5,3.4031667709350586
tfmf_1block,3,12,1,30,12.746935844421387
tfmf_2block,3,12,1,43,12.793116569519043
tfmf_2block_k2,3,12,1,77,12.832636833190918
tfmf_2block_k4,3,12,1,95,12.898365020751953
tfmf_2block_k7,3,12,1,58,12.898113250732422
sq_det,3,13,1,5,3.4031667709350586
tfmf_1block,3,13,1,29,12.746935844421387
tfmf_2block,3,13,1,28,12.793116569519043
tfmf_2block_k2,3,13,1,68,12.832636833190918
tfmf_2block_k4,3,13,1,71,12.898365020751953
tfmf_2block_k7,3,13,1,44,12.898113250732422
sq_det,3,14,1,6,3.4031667709350586
tfmf_1block,3,14,1,39,12.746935844421387
tfmf_2block,3,14,1,29,12.793116569519043
tfmf_2block_k2,3,14,1,48,12.832636833190918
tfmf_2block_k4,3,14,1,47,12.898365020751953
tfmf_2block_k7,3,14,1,32,12.898113250732422
sq_det,3,15,1,5,3.4031667709350586
tfmf_1block,3,15,1,22,12.746935844421387
tfmf_2block,3,15,1,24,12.793116569519043
tfmf_2block_k2,3,15,1,66,12.832636833190918
tfmf_2block_k4,3,15,1,61,12.898365020751953
tfmf_2block_k7,3,15,1,31,12.898113250732422
sq_det,3,16,1,5,3.4031667709350586
tfmf_1block,3,16,1,31,12.746935844421387
tfmf_2block,3,16,1,33,12.793116569519043
tfmf_2block_k2,3,16,1,56,12.832636833190918
tfmf_2block_k4,3,16,1,54,12.898365020751953
tfmf_2block_k7,3,16,1,41,12.898113250732422
sq_det,3,17,1,6,3.4031667709350586
tfmf_1block,3,17,1,24,12.746935844421387
tfmf_2block,3,17,1,37,12.793116569519043
tfmf_2block_k2,3,17,1,76,12.832636833190918
tfmf_2block_k4,3,17,1,106,12.898365020751953
tfmf_2block_k7,3,17,1,76,12.898113250732422
sq_det,3,18,1,3,3.4031667709350586
tfmf_1block,3,18,1,23,12.746935844421387
tfmf_2block,3,18,1,23,12.793116569519043
tfmf_2block_k2,3,18,1,48,12.832636833190918
tfmf_2block_k4,3,18,1,49,12.898365020751953
tfmf_2block_k7,3,18,1,22,12.898113250732422
sq_det,3,19,1,5,3.4031667709350586
tfmf_1block,3,19,1,30,12.746935844421387
tfmf_2block,3,19,1,30,12.793116569519043
tfmf_2block_k2,3,19,1,66,12.832636833190918
tfmf_2block_k4,3,19,1,61,12.898365020751953
tfmf_2block_k7,3,19,1,27,12.898113250732422
sq_det,3,20,1,5,3.4031667709350586
tfmf_1block,3,20,1,27,12.746935844421387
tfmf_2block,3,20,1,28,12.793116569519043
tfmf_2block_k2,3,20,1,71,12.832636833190918
tfmf_2block_k4,3,20,1,63,12.898365020751953
tfmf_2block_k7,3,20,1,23,12.898113250732422
sq_det,3,21,1,5,3.4031667709350586
tfmf_1block,3,21,1,25,12.746935844421387
tfmf_2block,3,21,1,30,12.793116569519043
tfmf_2block_k2,3,21,1,76,12.832636833190918
tfmf_2block_k4,3,21,1,70,12.898365020751953
tfmf_2block_k7,3,21,1,40,12.898113250732422
sq_det,3,22,1,4,3.4031667709350586
tfmf_1block,3,22,1,27,12.746935844421387
tfmf_2block,3,22,1,29,12.793116569519043
tfmf_2block_k2,3,22,1,59,12.832636833190918
tfmf_2block_k4,3,22,1,60,12.898365020751953
tfmf_2block_k7,3,22,1,43,12.898113250732422
sq_det,3,23,1,8,3.4031667709350586
tfmf_1block,3,23,1,35,12.746935844421387
tfmf_2block,3,23,1,16,12.793116569519043
tfmf_2block_k2,3,23,1,50,12.832636833190918
tfmf_2block_k4,3,23,1,55,12.898365020751953
tfmf_2block_k7,3,23,1,39,12.898113250732422
sq_det,3,24,1,3,3.4031667709350586
tfmf_1block,3,24,1,20,12.746935844421387
tfmf_2block,3,24,1,25,12.793116569519043
tfmf_2block_k2,3,24,1,47,12.832636833190918
tfmf_2block_k4,3,24,0,72,12.898365020751953
tfmf_2block_k7,3,24,1,57,12.898113250732422
sq_det,3,25,1,5,3.4031667709350586
tfmf_1block,3,25,1,29,12.746935844421387
tfmf_2block,3,25,1,24,12.793116569519043
tfmf_2block_k2,3,25,1,53,12.832636833190918
tfmf_2block_k4,3,25,1,60,12.898365020751953
tfmf_2block_k7,3,25,1,38,12.898113250732422
sq_det,3,26,1,7,3.4031667709350586
tfmf_1block,3,26,1,33,12.746935844421387
tfmf_2block,3,26,1,35,12.793116569519043
tfmf_2block_k2,3,26,1,50,12.832636833190918
tfmf_2block_k4,3,26,1,64,12.898365020751953
tfmf_2block_k7,3,26,1,30,12.898113250732422
sq_det,3,27,1,5,3.4031667709350586
tfmf_1block,3,27,1,22,12.746935844421387
tfmf_2block,3,27,1,19,12.793116569519043
tfmf_2block_k2,3,27,1,36,12.832636833190918
tfmf_2block_k4,3,27,1,52,12.898365020751953
tfmf_2block_k7,3,27,1,25,12.898113250732422
sq_det,3,28,1,3,3.4031667709350586
tfmf_1block,3,28,1,20,12.746935844421387
tfmf_2block,3,28,1,17,12.793116569519043
tfmf_2block_k2,3,28,1,50,12.832636833190918
tfmf_2block_k4,3,28,1,64,12.898365020751953
tfmf_2block_k7,3,28,0,38,12.898113250732422
sq_det,3,29,1,4,3.4031667709350586
tfmf_1block,3,29,1,25,12.746935844421387
tfmf_2block,3,29,1,16,12.793116569519043
tfmf_2block_k2,3,29,1,37,12.832636833190918
tfmf_2block_k4,3,29,1,32,12.898365020751953
tfmf_2block_k7,3,29,1,17,12.898113250732422
sq_det,3,30,1,5,3.4031667709350586
tfmf_1block,3,30,1,26,12.746935844421387
tfmf_2block,3,30,1,25,12.793116569519043
tfmf_2block_k2,3,30,1,49,12.832636833190918
tfmf_2block_k4,3,30,1,65,12.898365020751953
tfmf_2block_k7,3,30,1,49,12.898113250732422
sq_det,3,31,1,3,3.4031667709350586
tfmf_1block,3,31,0,15,12.746935844421387
tfmf_2block,3,31,1,27,12.793116569519043
tfmf_2block_k2,3,31,1,48,12.832636833190918
tfmf_2block_k4,3,31,1,53,12.898365020751953
tfmf_2block_k7,3,31,1,40,12.898113250732422
sq_det,3,32,1,5,3.4031667709350586
tfmf_1block,3,32,1,17,12.746935844421387
tfmf_2block,3,32,1,18,12.793116569519043
tfmf_2block_k2,3,32,1,43,12.832636833190918
tfmf_2block_k4,3,32,1,45,12.898365020751953
tfmf_2block_k7,3,32,1,33,12.898113250732422
sq_det,3,33,1,4,3.4031667709350586
tfmf_1block,3,33,1,30,12.746935844421387
tfmf_2block,3,33,1,40,12.793116569519043
tfmf_2block_k2,3,33,1,72,12.832636833190918
tfmf_2block_k4,3,33,1,81,12.898365020751953
tfmf_2block_k7,3,33,1,45,12.898113250732422
sq_det,3,34,1,5,3.4031667709350586
tfmf_1block,3,34,1,20,12.746935844421387
tfmf_2block,3,34,1,14,12.793116569519043
tfmf_2block_k2,3,34,1,50,12.832636833190918
tfmf_2block_k4,3,34,1,52,12.898365020751953
tfmf_2block_k7,3,34,1,24,12.898113250732422
sq_det,3,35,1,5,3.4031667709350586
tfmf_1block,3,35,1,39,12.746935844421387
tfmf_2block,3,35,1,27,12.793116569519043
tfmf_2block_k2,3,35,1,61,12.832636833190918
tfmf_2block_k4,3,35,1,70,12.898365020751953
tfmf_2block_k7,3,35,1,45,12.898113250732422
sq_det,3,36,1,6,3.4031667709350586
tfmf_1block,3,36,1,24,12.746935844421387
tfmf_2block,3,36,1,37,12.793116569519043
tfmf_2block_k2,3,36,1,77,12.832636833190918
tfmf_2block_k4,3,36,1,90,12.898365020751953
tfmf_2block_k7,3,36,1,68,12.898113250732422
sq_det,3,37,1,6,3.4031667709350586
tfmf_1block,3,37,1,33,12.746935844421387
tfmf_2block,3,37,1,18,12.793116569519043
tfmf_2block_k2,3,37,1,57,12.832636833190918
tfmf_2block_k4,3,37,1,71,12.898365020751953
tfmf_2block_k7,3,37,1,59,12.898113250732422
sq_det,3,38,1,4,3.4031667709350586
tfmf_1block,3,38,1,28,12.746935844421387
tfmf_2block,3,38,1,24,12.793116569519043
tfmf_2block_k2,3,38,1,57,12.832636833190918
tfmf_2block_k4,3,38,1,74,12.898365020751953
tfmf_2block_k7,3,38,1,48,12.898113250732422
sq_det,3,39,1,6,3.4031667709350586
tfmf_1block,3,39,1,30,12.746935844421387
tfmf_2block,3,39,1,26,12.793116569519043
tfmf_2block_k2,3,39,1,60,12.832636833190918
tfmf_2block_k4,3,39,1,66,12.898365020751953
tfmf_2block_k7,3,39,1,39,12.898113250732422
sq_det,3,40,1,7,3.4031667709350586
tfmf_1block,3,40,1,26,12.746935844421387
tfmf_2block,3,40,1,33,12.793116569519043
tfmf_2block_k2,3,40,1,79,12.832636833190918
tfmf_2block_k4,3,40,1,94,12.898365020751953
tfmf_2block_k7,3,40,1,43,12.898113250732422
sq_det,3,41,1,5,3.4031667709350586
tfmf_1block,3,41,1,21,12.746935844421387
tfmf_2block,3,41,1,18,12.793116569519043
tfmf_2block_k2,3,41,1,50,12.832636833190918
tfmf_2block_k4,3,41,1,46,12.898365020751953
tfmf_2block_k7,3,41,1,33,12.898113250732422
sq_det,3,42,1,2,3.4031667709350586
tfmf_1block,3,42,1,32,12.746935844421387
tfmf_2block,3,42,1,25,12.793116569519043
tfmf_2block_k2,3,42,1,52,12.832636833190918
tfmf_2block_k4,3,42,1,61,12.898365020751953
tfmf_2block_k7,3,42,1,55,12.898113250732422
sq_det,3,43,1,7,3.4031667709350586
tfmf_1block,3,43,1,43,12.746935844421387
tfmf_2block,3,43,1,33,12.793116569519043
tfmf_2block_k2,3,43,1,51,12.832636833190918
tfmf_2block_k4,3,43,1,72,12.898365020751953
tfmf_2block_k7,3,43,1,42,12.898113250732422
sq_det,3,44,1,3,3.4031667709350586
tfmf_1block,3,44,1,23,12.746935844421387
tfmf_2block,3,44,1,22,12.793116569519043
tfmf_2block_k2,3,44,1,32,12.832636833190918
tfmf_2block_k4,3,44,1,21,12.898365020751953
tfmf_2block_k7,3,44,1,10,12.898113250732422
sq_det,3,45,1,5,3.4031667709350586
tfmf_1block,3,45,1,16,12.746935844421387
tfmf_2block,3,45,1,31,12.793116569519043
tfmf_2block_k2,3,45,1,64,12.832636833190918
tfmf_2block_k4,3,45,1,64,12.898365020751953
tfmf_2block_k7,3,45,1,32,12.898113250732422
sq_det,3,46,1,5,3.4031667709350586
tfmf_1block,3,46,1,25,12.746935844421387
tfmf_2block,3,46,1,26,12.793116569519043
tfmf_2block_k2,3,46,1,55,12.832636833190918
tfmf_2block_k4,3,46,1,60,12.898365020751953
tfmf_2block_k7,3,46,1,28,12.898113250732422
sq_det,3,47,1,5,3.4031667709350586
tfmf_1block,3,47,1,21,12.746935844421387
tfmf_2block,3,47,1,26,12.793116569519043
tfmf_2block_k2,3,47,1,65,12.832636833190918
tfmf_2block_k4,3,47,1,68,12.898365020751953
tfmf_2block_k7,3,47,1,41,12.898113250732422
sq_det,3,48,1,6,3.4031667709350586
tfmf_1block,3,48,1,20,12.746935844421387
tfmf_2block,3,48,1,22,12.793116569519043
tfmf_2block_k2,3,48,1,46,12.832636833190918
tfmf_2block_k4,3,48,1,44,12.898365020751953
tfmf_2block_k7,3,48,1,11,12.898113250732422
sq_det,3,49,1,3,3.4031667709350586
tfmf_1block,3,49,1,19,12.746935844421387
tfmf_2block,3,49,1,23,12.793116569519043
tfmf_2block_k2,3,49,1,49,12.832636833190918
tfmf_2block_k4,3,49,1,59,12.898365020751953
tfmf_2block_k7,3,49,1,33,12.898113250732422
sq_det,4,0,1,7,3.4031667709350586
tfmf_1block,4,0,1,32,12.746935844421387
tfmf_2block,4,0,1,50,12.793116569519043
tfmf_2block_k2,4,0,1,109,12.832636833190918
tfmf_2block_k4,4,0,1,141,12.898365020751953
tfmf_2block_k7,4,0,1,72,12.898113250732422
sq_det,4,1,1,7,3.4031667709350586
tfmf_1block,4,1,1,36,12.746935844421387
tfmf_2block,4,1,1,40,12.793116569519043
tfmf_2block_k2,4,1,1,86,12.832636833190918
tfmf_2block_k4,4,1,1,67,12.898365020751953
tfmf_2block_k7,4,1,1,26,12.898113250732422
sq_det,4,2,1,6,3.4031667709350586
tfmf_1block,4,2,1,34,12.746935844421387
tfmf_2block,4,2,1,44,12.793116569519043
tfmf_2block_k2,4,2,1,112,12.832636833190918
tfmf_2block_k4,4,2,1,132,12.898365020751953
tfmf_2block_k7,4,2,1,70,12.898113250732422
sq_det,4,3,1,6,3.4031667709350586
tfmf_1block,4,3,1,33,12.746935844421387
tfmf_2block,4,3,1,34,12.793116569519043
tfmf_2block_k2,4,3,1,80,12.832636833190918
tfmf_2block_k4,4,3,1,85,12.898365020751953
tfmf_2block_k7,4,3,1,43,12.898113250732422
sq_det,4,4,1,6,3.4031667709350586
tfmf_1block,4,4,1,36,12.746935844421387
tfmf_2block,4,4,1,36,12.793116569519043
tfmf_2block_k2,4,4,1,84,12.832636833190918
tfmf_2block_k4,4,4,1,81,12.898365020751953
tfmf_2block_k7,4,4,1,37,12.898113250732422
sq_det,4,5,1,8,3.4031667709350586
tfmf_1block,4,5,1,42,12.746935844421387
tfmf_2block,4,5,1,39,12.793116569519043
tfmf_2block_k2,4,5,1,106,12.832636833190918
tfmf_2block_k4,4,5,1,130,12.898365020751953
tfmf_2block_k7,4,5,1,66,12.898113250732422
sq_det,4,6,1,6,3.4031667709350586
tfmf_1block,4,6,1,31,12.746935844421387
tfmf_2block,4,6,1,52,12.793116569519043
tfmf_2block_k2,4,6,1,117,12.832636833190918
tfmf_2block_k4,4,6,1,126,12.898365020751953
tfmf_2block_k7,4,6,1,63,12.898113250732422
sq_det,4,7,1,6,3.4031667709350586
tfmf_1block,4,7,1,36,12.746935844421387
tfmf_2block,4,7,1,46,12.793116569519043
tfmf_2block_k2,4,7,1,121,12.832636833190918
tfmf_2block_k4,4,7,1,140,12.898365020751953
