algorithm,snr_db,trial,detected,n_candidates,threshold
tfmf_2block,3,31,1,27,12.793116569519043
sq_det,3,32,1,20,2.304680824279785
tfmf_1block,3,32,1,17,12.746935844421387
tfmf_2block,3,32,1,18,12.793116569519043
sq_det,3,33,1,14,2.304680824279785
tfmf_1block,3,33,1,30,12.746935844421387
tfmf_2block,3,33,1,40,12.793116569519043
sq_det,3,34,1,16,2.304680824279785
tfmf_1block,3,34,1,20,12.746935844421387
tfmf_2block,3,34,1,14,12.793116569519043
sq_det,3,35,1,16,2.304680824279785
tfmf_1block,3,35,1,39,12.746935844421387
tfmf_2block,3,35,1,27,12.793116569519043
sq_det,3,36,1,17,2.304680824279785
tfmf_1block,3,36,1,24,12.746935844421387
tfmf_2block,3,36,1,37,12.793116569519043
sq_det,3,37,1,15,2.304680824279785
tfmf_1block,3,37,1,33,12.746935844421387
tfmf_2block,3,37,1,18,12.793116569519043
sq_det,3,38,1,10,2.304680824279785
tfmf_1block,3,38,1,28,12.746935844421387
tfmf_2block,3,38,1,24,12.793116569519043
sq_det,3,39,1,10,2.304680824279785
tfmf_1block,3,39,1,30,12.746935844421387
tfmf_2block,3,39,1,26,12.793116569519043
sq_det,3,40,1,19,2.304680824279785
tfmf_1block,3,40,1,26,12.746935844421387
tfmf_2block,3,40,1,33,12.793116569519043
sq_det,3,41,1,17,2.304680824279785
tfmf_1block,3,41,1,21,12.746935844421387
tfmf_2block,3,41,1,18,12.793116569519043
sq_det,3,42,1,14,2.304680824279785
tfmf_1block,3,42,1,32,12.746935844421387
tfmf_2block,3,42,1,25,12.793116569519043
sq_det,3,43,1,17,2.304680824279785
tfmf_1block,3,43,1,43,12.746935844421387
tfmf_2block,3,43,1,33,12.793116569519043
sq_det,3,44,1,14,2.304680824279785
tfmf_1block,3,44,1,23,12.746935844421387
tfmf_2block,3,44,1,22,12.793116569519043
sq_det,3,45,1,13,2.304680824279785
tfmf_1block,3,45,1,16,12.746935844421387
tfmf_2block,3,45,1,31,12.793116569519043
sq_det,3,46,1,21,2.304680824279785
tfmf_1block,3,46,1,25,12.746935844421387
tfmf_2block,3,46,1,26,12.793116569519043
sq_det,3,47,1,17,2.304680824279785
tfmf_1block,3,47,1,21,12.746935844421387
tfmf_2block,3,47,1,26,12.793116569519043
sq_det,3,48,1,19,2.304680824279785
tfmf_1block,3,48,1,20,12.746935844421387
tfmf_2block,3,48,1,22,12.793116569519043
sq_det,3,49,1,10,2.304680824279785
tfmf_1block,3,49,1,19,12.746935844421387
tfmf_2block,3,49,1,23,12.793116569519043
sq_det,4,0,1,25,2.304680824279785
tfmf_1block,4,0,1,32,12.746935844421387
tfmf_2block,4,0,1,50,12.793116569519043
sq_det,4,1,1,16,2.304680824279785
tfmf_1block,4,1,1,36,12.746935844421387
tfmf_2block,4,1,1,40,12.793116569519043
sq_det,4,2,1,20,2.304680824279785
tfmf_1block,4,2,1,34,12.746935844421387
tfmf_2block,4,2,1,44,12.793116569519043
sq_det,4,3,1,15,2.304680824279785
tfmf_1block,4,3,1,33,12.746935844421387
tfmf_2block,4,3,1,34,12.793116569519043
sq_det,4,4,1,20,2.304680824279785
tfmf_1block,4,4,1,36,12.746935844421387
tfmf_2block,4,4,1,36,12.793116569519043
sq_det,4,5,1,14,2.304680824279785
tfmf_1block,4,5,1,42,12.746935844421387
tfmf_2block,4,5,1,39,12.793116569519043
sq_det,4,6,1,17,2.304680824279785
tfmf_1block,4,6,1,31,12.746935844421387
tfmf_2block,4,6,1,52,12.793116569519043
sq_det,4,7,1,16,2.304680824279785
tfmf_1block,4,7,1,36,12.746935844421387
tfmf_2block,4,7,1,46,12.793116569519043
sq_det,4,8,1,22,2.304680824279785
tfmf_1block,4,8,1,34,12.746935844421387
tfmf_2block,4,8,1,34,12.793116569519043
sq_det,4,9,1,18,2.304680824279785
tfmf_1block,4,9,1,45,12.746935844421387
tfmf_2block,4,9,1,40,12.793116569519043
sq_det,4,10,1,19,2.304680824279785
tfmf_1block,4,10,1,35,12.746935844421387
tfmf_2block,4,10,1,27,12.793116569519043
sq_det,4,11,1,23,2.304680824279785
tfmf_1block,4,11,1,34,12.746935844421387
tfmf_2block,4,11,1,33,12.793116569519043
sq_det,4,12,1,17,2.304680824279785
tfmf_1block,4,12,1,32,12.746935844421387
tfmf_2block,4,12,1,29,12.793116569519043
sq_det,4,13,1,26,2.304680824279785
tfmf_1block,4,13,1,44,12.746935844421387
tfmf_2block,4,13,1,50,12.793116569519043
sq_det,4,14,1,19,2.304680824279785
tfmf_1block,4,14,1,28,12.746935844421387
tfmf_2block,4,14,1,34,12.793116569519043
sq_det,4,15,1,14,2.304680824279785
tfmf_1block,4,15,1,38,12.746935844421387
tfmf_2block,4,15,1,34,12.793116569519043
sq_det,4,16,1,12,2.304680824279785
tfmf_1block,4,16,1,44,12.746935844421387
tfmf_2block,4,16,1,55,12.793116569519043
sq_det,4,17,1,14,2.304680824279785
tfmf_1block,4,17,1,36,12.746935844421387
tfmf_2block,4,17,1,32,12.793116569519043
sq_det,4,18,1,16,2.304680824279785
tfmf_1block,4,18,1,41,12.746935844421387
tfmf_2block,4,18,1,41,12.793116569519043
sq_det,4,19,1,13,2.304680824279785
tfmf_1block,4,19,1,46,12.746935844421387
tfmf_2block,4,19,1,34,12.793116569519043
sq_det,4,20,1,19,2.304680824279785
tfmf_1block,4,20,1,39,12.746935844421387
tfmf_2block,4,20,1,50,12.793116569519043
sq_det,4,21,1,17,2.304680824279785
tfmf_1block,4,21,1,57,12.746935844421387
tfmf_2block,4,21,1,59,12.793116569519043
sq_det,4,22,1,17,2.304680824279785
tfmf_1block,4,22,1,24,12.746935844421387
tfmf_2block,4,22,1,40,12.793116569519043
sq_det,4,23,1,17,2.304680824279785
tfmf_1block,4,23,1,39,12.746935844421387
tfmf_2block,4,23,1,47,12.793116569519043
sq_det,4,24,1,19,2.304680824279785
tfmf_1block,4,24,1,44,12.746935844421387
tfmf_2block,4,24,1,34,12.793116569519043
sq_det,4,25,1,16,2.304680824279785
tfmf_1block,4,25,1,50,12.746935844421387
tfmf_2block,4,25,1,39,12.793116569519043
sq_det,4,26,1,20,2.304680824279785
tfmf_1block,4,26,1,30,12.746935844421387
tfmf_2block,4,26,1,30,12.793116569519043
sq_det,4,27,1,16,2.304680824279785
tfmf_1block,4,27,1,50,12.746935844421387
tfmf_2block,4,27,1,66,12.793116569519043
sq_det,4,28,1,18,2.304680824279785
tfmf_1block,4,28,1,43,12.746935844421387
tfmf_2block,4,28,1,42,12.793116569519043
sq_det,4,29,1,18,2.304680824279785
tfmf_1block,4,29,1,27,12.746935844421387
tfmf_2block,4,29,1,36,12.793116569519043
sq_det,4,30,1,21,2.304680824279785
tfmf_1block,4,30,1,54,12.746935844421387
tfmf_2block,4,30,1,48,12.793116569519043
sq_det,4,31,1,20,2.304680824279785
tfmf_1block,4,31,1,30,12.746935844421387
tfmf_2block,4,31,1,45,12.793116569519043
sq_det,4,32,1,16,2.304680824279785
tfmf_1block,4,32,1,34,12.746935844421387
tfmf_2block,4,32,1,45,12.793116569519043
sq_det,4,33,1,15,2.304680824279785
tfmf_1block,4,33,1,42,12.746935844421387
tfmf_2block,4,33,1,46,12.793116569519043
sq_det,4,34,1,19,2.304680824279785
tfmf_1block,4,34,1,29,12.746935844421387
tfmf_2block,4,34,1,33,12.793116569519043
sq_det,4,35,1,19,2.304680824279785
tfmf_1block,4,35,1,30,12.746935844421387
tfmf_2block,4,35,1,54,12.793116569519043
sq_det,4,36,1,21,2.304680824279785
tfmf_1block,4,36,1,41,12.746935844421387
tfmf_2block,4,36,1,32,12.793116569519043
sq_det,4,37,1,17,2.304680824279785
tfmf_1block,4,37,1,28,12.746935844421387
tfmf_2block,4,37,1,30,12.793116569519043
sq_det,4,38,1,19,2.304680824279785
tfmf_1block,4,38,1,45,12.746935844421387
tfmf_2block,4,38,1,48,12.793116569519043
sq_det,4,39,1,14,2.304680824279785
tfmf_1block,4,39,1,33,12.746935844421387
tfmf_2block,4,39,1,29,12.793116569519043
sq_det,4,40,1,22,2.304680824279785
tfmf_1block,4,40,1,29,12.746935844421387
tfmf_2block,4,40,1,41,12.793116569519043
sq_det,4,41,1,22,2.304680824279785
tfmf_1block,4,41,1,46,12.746935844421387
tfmf_2block,4,41,1,41,12.793116569519043
sq_det,4,42,1,15,2.304680824279785
tfmf_1block,4,42,1,31,12.746935844421387
tfmf_2block,4,42,1,31,12.793116569519043
sq_det,4,43,1,23,2.304680824279785
tfmf_1block,4,43,1,47,12.746935844421387
tfmf_2block,4,43,1,47,12.793116569519043
sq_det,4,44,1,18,2.304680824279785
tfmf_1block,4,44,1,42,12.746935844421387
tfmf_2block,4,44,1,49,12.793116569519043
sq_det,4,45,1,16,2.304680824279785
tfmf_1block,4,45,1,40,12.746935844421387
tfmf_2block,4,45,1,28,12.793116569519043
sq_det,4,46,1,20,2.304680824279785
tfmf_1block,4,46,1,36,12.746935844421387
tfmf_2block,4,46,1,44,12.793116569519043
sq_det,4,47,1,15,2.304680824279785
tfmf_1block,4,47,1,32,12.746935844421387
tfmf_2block,4,47,1,28,12.793116569519043
sq_det,4,48,1,10,2.304680824279785
tfmf_1block,4,48,1,28,12.746935844421387
tfmf_2block,4,48,1,40,12.793116569519043
sq_det,4,49,1,13,2.304680824279785
tfmf_1block,4,49,1,34,12.746935844421387
tfmf_2block,4,49,1,46,12.793116569519043
sq_det,5,0,1,19,2.304680824279785
tfmf_1block,5,0,1,54,12.746935844421387
tfmf_2block,5,0,1,74,12.793116569519043
sq_det,5,1,1,16,2.304680824279785
tfmf_1block,5,1,1,50,12.746935844421387
tfmf_2block,5,1,1,57,12.793116569519043
sq_det,5,2,1,21,2.304680824279785
tfmf_1block,5,2,1,69,12.746935844421387
tfmf_2block,5,2,1,66,12.793116569519043
sq_det,5,3,1,13,2.304680824279785
tfmf_1block,5,3,1,78,12.746935844421387
tfmf_2block,5,3,1,72,12.793116569519043
sq_det,5,4,1,17,2.304680824279785
tfmf_1block,5,4,1,69,12.746935844421387
tfmf_2block,5,4,1,69,12.793116569519043
sq_det,5,5,1,22,2.304680824279785
tfmf_1block,5,5,1,62,12.746935844421387
tfmf_2block,5,5,1,73,12.793116569519043
sq_det,5,6,1,20,2.304680824279785
tfmf_1block,5,6,1,59,12.746935844421387
tfmf_2block,5,6,1,61,12.793116569519043
sq_det,5,7,1,18,2.304680824279785
tfmf_1block,5,7,1,49,12.746935844421387
tfmf_2block,5,7,1,65,12.793116569519043
sq_det,5,8,1,15,2.304680824279785
tfmf_1block,5,8,1,75,12.746935844421387
tfmf_2block,5,8,1,68,12.793116569519043
sq_det,5,9,1,18,2.304680824279785
tfmf_1block,5,9,1,67,12.746935844421387
tfmf_2block,5,9,1,86,12.793116569519043
sq_det,5,10,1,13,2.304680824279785
tfmf_1block,5,10,1,55,12.746935844421387
tfmf_2block,5,10,1,44,12.793116569519043
sq_det,5,11,1,13,2.304680824279785
tfmf_1block,5,11,1,61,12.746935844421387
tfmf_2block,5,11,1,62,12.793116569519043
sq_det,5,12,1,14,2.304680824279785
tfmf_1block,5,12,1,75,12.746935844421387
tfmf_2block,5,12,1,98,12.793116569519043
sq_det,5,13,1,20,2.304680824279785
tfmf_1block,5,13,1,60,12.746935844421387
tfmf_2block,5,13,1,58,12.793116569519043
sq_det,5,14,1,9,2.304680824279785
tfmf_1block,5,14,1,70,12.746935844421387
tfmf_2block,5,14,1,74,12.793116569519043
sq_det,5,15,1,18,2.304680824279785
tfmf_1block,5,15,1,61,12.746935844421387
tfmf_2block,5,15,1,72,12.793116569519043
sq_det,5,16,1,18,2.304680824279785
tfmf_1block,5,16,1,55,12.746935844421387
tfmf_2block,5,16,1,61,12.793116569519043
sq_det,5,17,1,16,2.304680824279785
tfmf_1block,5,17,1,69,12.746935844421387
tfmf_2block,5,17,1,59,12.793116569519043
sq_det,5,18,1,15,2.304680824279785
tfmf_1block,5,18,1,58,12.746935844421387
tfmf_2block,5,18,1,87,12.793116569519043
sq_det,5,19,1,11,2.304680824279785
tfmf_1block,5,19,1,55,12.746935844421387
tfmf_2block,5,19,1,70,12.793116569519043
sq_det,5,20,1,19,2.304680824279785
tfmf_1block,5,20,1,73,12.746935844421387
tfmf_2block,5,20,1,57,12.793116569519043
sq_det,5,21,1,23,2.304680824279785
tfmf_1block,5,21,1,57,12.746935844421387
tfmf_2block,5,21,1,73,12.793116569519043
sq_det,5,22,1,15,2.304680824279785
tfmf_1block,5,22,1,58,12.746935844421387
tfmf_2block,5,22,1,68,12.793116569519043
sq_det,5,23,1,21,2.304680824279785
tfmf_1block,5,23,1,60,12.746935844421387
tfmf_2block,5,23,1,63,12.793116569519043
sq_det,5,24,1,22,2.304680824279785
tfmf_1block,5,24,1,59,12.746935844421387
tfmf_2block,5,24,1,61,12.793116569519043
sq_det,5,25,1,29,2.304680824279785
tfmf_1block,5,25,1,57,12.746935844421387
tfmf_2block,5,25,1,60,12.793116569519043
sq_det,5,26,1,18,2.304680824279785
tfmf_1block,5,26,1,68,12.746935844421387
tfmf_2block,5,26,1,88,12.793116569519043
sq_det,5,27,1,18,2.304680824279785
tfmf_1block,5,27,1,62,12.746935844421387
tfmf_2block,5,27,1,57,12.793116569519043
sq_det,5,28,1,16,2.304680824279785
tfmf_1block,5,28,1,63,12.746935844421387
tfmf_2block,5,28,1,48,12.793116569519043
sq_det,5,29,1,21,2.304680824279785
tfmf_1block,5,29,1,68,12.746935844421387
tfmf_2block,5,29,1,68,12.793116569519043
sq_det,5,30,1,13,2.304680824279785
tfmf_1block,5,30,1,59,12.746935844421387
tfmf_2block,5,30,1,57,12.793116569519043
sq_det,5,31,1,17,2.304680824279785
tfmf_1block,5,31,1,52,12.746935844421387
tfmf_2block,5,31,1,45,12.793116569519043
sq_det,5,32,1,17,2.304680824279785
tfmf_1block,5,32,1,62,12.746935844421387
tfmf_2block,5,32,1,75,12.793116569519043
sq_det,5,33,1,20,2.304680824279785
tfmf_1block,5,33,1,59,12.746935844421387
tfmf_2block,5,33,1,58,12.793116569519043
sq_det,5,34,1,18,2.304680824279785
tfmf_1block,5,34,1,58,12.746935844421387
tfmf_2block,5,34,1,55,12.793116569519043
sq_det,5,35,1,23,2.304680824279785
tfmf_1block,5,35,1,60,12.746935844421387
tfmf_2block,5,35,1,89,12.793116569519043
sq_det,5,36,1,18,2.304680824279785
tfmf_1block,5,36,1,50,12.746935844421387
tfmf_2block,5,36,1,49,12.793116569519043
sq_det,5,37,1,18,2.304680824279785
tfmf_1block,5,37,1,68,12.746935844421387
tfmf_2block,5,37,1,86,12.793116569519043
sq_det,5,38,1,16,2.304680824279785
tfmf_1block,5,38,1,83,12.746935844421387
tfmf_2block,5,38,1,95,12.793116569519043
sq_det,5,39,1,16,2.304680824279785
tfmf_1block,5,39,1,72,12.746935844421387
tfmf_2block,5,39,1,76,12.793116569519043
sq_det,5,40,1,21,2.304680824279785
tfmf_1block,5,40,1,60,12.746935844421387
tfmf_2block,5,40,1,73,12.793116569519043
sq_det,5,41,1,17,2.304680824279785
tfmf_1block,5,41,1,62,12.746935844421387
tfmf_2block,5,41,1,68,12.793116569519043
sq_det,5,42,1,17,2.304680824279785
tfmf_1block,5,42,1,77,12.746935844421387
tfmf_2block,5,42,1,84,12.793116569519043
sq_det,5,43,1,15,2.304680824279785
tfmf_1block,5,43,1,66,12.746935844421387
tfmf_2block,5,43,1,75,12.793116569519043
sq_det,5,44,1,15,2.304680824279785
tfmf_1block,5,44,1,64,12.746935844421387
tfmf_2block,5,44,1,90,12.793116569519043
sq_det,5,45,1,20,2.304680824279785
tfmf_1block,5,45,1,69,12.746935844421387
tfmf_2block,5,45,1,83,12.793116569519043
sq_det,5,46,1,15,2.304680824279785
tfmf_1block,5,46,1,85,12.746935844421387
tfmf_2block,5,46,1,101,12.793116569519043
sq_det,5,47,1,13,2.304680824279785
tfmf_1block,5,47,1,59,12.746935844421387
tfmf_2block,5,47,1,62,12.793116569519043
sq_det,5,48,1,16,2.304680824279785
tfmf_1block,5,48,1,67,12.746935844421387
tfmf_2block,5,48,1,68,12.793116569519043
sq_det,5,49,1,19,2.304680824279785
tfmf_1block,5,49,1,63,12.746935844421387
tfmf_2block,5,49,1,72,12.793116569519043
